TIME,GEO,CITIZEN,SEX,AGE,UNIT,Value,Flag and Footnotes
2014,Hungary,Total,Males,Total,Person,44225,
2014,Hungary,Total,Males,Less than 14 years,Person,4930,
2014,Hungary,Total,Males,From 14 to 17 years,Person,4630,
2014,Hungary,Total,Males,From 18 to 34 years,Person,24505,
2014,Hungary,Total,Males,35 years or over,Person,7850,
2014,Hungary,Total,Females,Total,Person,11595,
2014,Hungary,Total,Females,Less than 14 years,Person,3425,
2014,Hungary,Total,Females,From 14 to 17 years,Person,660,
2014,Hungary,Total,Females,From 18 to 34 years,Person,4075,
2014,Hungary,Total,Females,35 years or over,Person,2655,
2014,Hungary,Total,Unknown,Total,Person,0,
2014,Hungary,Total,Unknown,Less than 14 years,Person,0,
2014,Hungary,Total,Unknown,From 14 to 17 years,Person,0,
2014,Hungary,Total,Unknown,From 18 to 34 years,Person,0,
2014,Hungary,Total,Unknown,35 years or over,Person,0,
2014,Malta,Total,Total,Total,Person,990,
2014,Malta,Total,Total,Less than 14 years,Person,40,
2014,Malta,Total,Total,From 14 to 17 years,Person,150,
2014,Malta,Total,Total,From 18 to 34 years,Person,605,
2014,Malta,Total,Total,35 years or over,Person,195,
2014,Malta,Total,Males,Total,Person,810,
2014,Malta,Total,Males,Less than 14 years,Person,20,
2014,Malta,Total,Males,From 14 to 17 years,Person,135,
2014,Malta,Total,Males,From 18 to 34 years,Person,510,
2014,Malta,Total,Males,35 years or over,Person,145,
2014,Malta,Total,Females,Total,Person,180,
2014,Malta,Total,Females,Less than 14 years,Person,20,
2014,Malta,Total,Females,From 14 to 17 years,Person,15,
2014,Malta,Total,Females,From 18 to 34 years,Person,95,
2014,Malta,Total,Females,35 years or over,Person,50,
2014,Malta,Total,Unknown,Total,Person,0,
2014,Malta,Total,Unknown,Less than 14 years,Person,0,
2014,Malta,Total,Unknown,From 14 to 17 years,Person,0,
2014,Malta,Total,Unknown,From 18 to 34 years,Person,0,
2014,Malta,Total,Unknown,35 years or over,Person,0,
2014,Netherlands,Total,Total,Total,Person,,
2014,Netherlands,Total,Total,Less than 14 years,Person,,
2014,Netherlands,Total,Total,From 14 to 17 years,Person,,
2014,Netherlands,Total,Total,From 18 to 34 years,Person,,
2014,Netherlands,Total,Total,35 years or over,Person,,
2014,Netherlands,Total,Males,Total,Person,,
2014,Netherlands,Total,Males,Less than 14 years,Person,,
2014,Netherlands,Total,Males,From 14 to 17 years,Person,,
2014,Netherlands,Total,Males,From 18 to 34 years,Person,,
2014,Netherlands,Total,Males,35 years or over,Person,,
2014,Netherlands,Total,Females,Total,Person,,
2014,Netherlands,Total,Females,Less than 14 years,Person,,
2014,Netherlands,Total,Females,From 14 to 17 years,Person,,
2014,Netherlands,Total,Females,From 18 to 34 years,Person,,
2014,Netherlands,Total,Females,35 years or over,Person,,
2014,Netherlands,Total,Unknown,Total,Person,,
2014,Netherlands,Total,Unknown,Less than 14 years,Person,,
2014,Netherlands,Total,Unknown,From 14 to 17 years,Person,,
2014,Netherlands,Total,Unknown,From 18 to 34 years,Person,,
2014,Netherlands,Total,Unknown,35 years or over,Person,,
2014,Austria,Total,Total,Total,Person,33055,
2014,Austria,Total,Total,Less than 14 years,Person,3285,
2014,Austria,Total,Total,From 14 to 17 years,Person,3805,
2014,Austria,Total,Total,From 18 to 34 years,Person,18685,
2014,Austria,Total,Total,35 years or over,Person,7280,
2014,Austria,Total,Males,Total,Person,26920,
2014,Austria,Total,Males,Less than 14 years,Person,1865,
2014,Austria,Total,Males,From 14 to 17 years,Person,3415,
2014,Austria,Total,Males,From 18 to 34 years,Person,16005,
2014,Austria,Total,Males,35 years or over,Person,5630,
2014,Austria,Total,Females,Total,Person,6135,
2014,Austria,Total,Females,Less than 14 years,Person,1415,
2014,Austria,Total,Females,From 14 to 17 years,Person,390,
2014,Austria,Total,Females,From 18 to 34 years,Person,2680,
2014,Austria,Total,Females,35 years or over,Person,1650,
2014,Austria,Total,Unknown,Total,Person,0,
2014,Austria,Total,Unknown,Less than 14 years,Person,0,
2014,Austria,Total,Unknown,From 14 to 17 years,Person,0,
2014,Austria,Total,Unknown,From 18 to 34 years,Person,0,
2014,Austria,Total,Unknown,35 years or over,Person,0,
2014,Poland,Total,Total,Total,Person,12050,
2014,Poland,Total,Total,Less than 14 years,Person,640,
2014,Poland,Total,Total,From 14 to 17 years,Person,160,
2014,Poland,Total,Total,From 18 to 34 years,Person,5425,
2014,Poland,Total,Total,35 years or over,Person,5820,
2014,Poland,Total,Males,Total,Person,7645,
2014,Poland,Total,Males,Less than 14 years,Person,330,
2014,Poland,Total,Males,From 14 to 17 years,Person,105,
2014,Poland,Total,Males,From 18 to 34 years,Person,3750,
2014,Poland,Total,Males,35 years or over,Person,3455,
2014,Poland,Total,Females,Total,Person,4405,
2014,Poland,Total,Females,Less than 14 years,Person,310,
2014,Poland,Total,Females,From 14 to 17 years,Person,55,
2014,Poland,Total,Females,From 18 to 34 years,Person,1675,
2014,Poland,Total,Females,35 years or over,Person,2365,
2014,Poland,Total,Unknown,Total,Person,0,
2014,Poland,Total,Unknown,Less than 14 years,Person,0,
2014,Poland,Total,Unknown,From 14 to 17 years,Person,0,
2014,Poland,Total,Unknown,From 18 to 34 years,Person,0,
2014,Poland,Total,Unknown,35 years or over,Person,0,
2014,Portugal,Total,Total,Total,Person,4530,
2014,Portugal,Total,Total,Less than 14 years,Person,95,
2014,Portugal,Total,Total,From 14 to 17 years,Person,45,
2014,Portugal,Total,Total,From 18 to 34 years,Person,2590,
2014,Portugal,Total,Total,35 years or over,Person,1755,
2014,Portugal,Total,Males,Total,Person,3275,
2014,Portugal,Total,Males,Less than 14 years,Person,45,
2014,Portugal,Total,Males,From 14 to 17 years,Person,25,
2014,Portugal,Total,Males,From 18 to 34 years,Person,1955,
2014,Portugal,Total,Males,35 years or over,Person,1210,
2014,Portugal,Total,Females,Total,Person,1260,
2014,Portugal,Total,Females,Less than 14 years,Person,50,
2014,Portugal,Total,Females,From 14 to 17 years,Person,20,
2014,Portugal,Total,Females,From 18 to 34 years,Person,635,
2014,Portugal,Total,Females,35 years or over,Person,545,
2014,Portugal,Total,Unknown,Total,Person,0,
2014,Portugal,Total,Unknown,Less than 14 years,Person,0,
2014,Portugal,Total,Unknown,From 14 to 17 years,Person,0,
2014,Portugal,Total,Unknown,From 18 to 34 years,Person,0,
2014,Portugal,Total,Unknown,35 years or over,Person,0,
2014,Romania,Total,Total,Total,Person,2335,
2014,Romania,Total,Total,Less than 14 years,Person,140,
2014,Romania,Total,Total,From 14 to 17 years,Person,140,
2014,Romania,Total,Total,From 18 to 34 years,Person,1440,
2014,Romania,Total,Total,35 years or over,Person,620,
2014,Romania,Total,Males,Total,Person,1810,
2014,Romania,Total,Males,Less than 14 years,Person,85,
2014,Romania,Total,Males,From 14 to 17 years,Person,120,
2014,Romania,Total,Males,From 18 to 34 years,Person,1135,
2014,Romania,Total,Males,35 years or over,Person,470,
2014,Romania,Total,Females,Total,Person,525,
2014,Romania,Total,Females,Less than 14 years,Person,55,
2014,Romania,Total,Females,From 14 to 17 years,Person,20,
2014,Romania,Total,Females,From 18 to 34 years,Person,305,
2014,Romania,Total,Females,35 years or over,Person,150,
2014,Romania,Total,Unknown,Total,Person,0,
2014,Romania,Total,Unknown,Less than 14 years,Person,0,
2014,Romania,Total,Unknown,From 14 to 17 years,Person,0,
2014,Romania,Total,Unknown,From 18 to 34 years,Person,0,
2014,Romania,Total,Unknown,35 years or over,Person,0,
2014,Slovenia,Total,Total,Total,Person,1025,
2014,Slovenia,Total,Total,Less than 14 years,Person,15,
2014,Slovenia,Total,Total,From 14 to 17 years,Person,75,
2014,Slovenia,Total,Total,From 18 to 34 years,Person,625,
2014,Slovenia,Total,Total,35 years or over,Person,310,
2014,Slovenia,Total,Males,Total,Person,940,
2014,Slovenia,Total,Males,Less than 14 years,Person,10,
2014,Slovenia,Total,Males,From 14 to 17 years,Person,70,
2014,Slovenia,Total,Males,From 18 to 34 years,Person,580,
2014,Slovenia,Total,Males,35 years or over,Person,285,
2014,Slovenia,Total,Females,Total,Person,85,
2014,Slovenia,Total,Females,Less than 14 years,Person,5,
2014,Slovenia,Total,Females,From 14 to 17 years,Person,5,
2014,Slovenia,Total,Females,From 18 to 34 years,Person,50,
2014,Slovenia,Total,Females,35 years or over,Person,25,
2014,Slovenia,Total,Unknown,Total,Person,0,
2014,Slovenia,Total,Unknown,Less than 14 years,Person,0,
2014,Slovenia,Total,Unknown,From 14 to 17 years,Person,0,
2014,Slovenia,Total,Unknown,From 18 to 34 years,Person,0,
2014,Slovenia,Total,Unknown,35 years or over,Person,0,
2014,Slovakia,Total,Total,Total,Person,1155,
2014,Slovakia,Total,Total,Less than 14 years,Person,70,
2014,Slovakia,Total,Total,From 14 to 17 years,Person,25,
2014,Slovakia,Total,Total,From 18 to 34 years,Person,640,
2014,Slovakia,Total,Total,35 years or over,Person,420,
2014,Slovakia,Total,Males,Total,Person,855,
2014,Slovakia,Total,Males,Less than 14 years,Person,40,
2014,Slovakia,Total,Males,From 14 to 17 years,Person,20,
2014,Slovakia,Total,Males,From 18 to 34 years,Person,495,
2014,Slovakia,Total,Males,35 years or over,Person,300,
2014,Slovakia,Total,Females,Total,Person,300,
2014,Slovakia,Total,Females,Less than 14 years,Person,30,
2014,Slovakia,Total,Females,From 14 to 17 years,Person,5,
2014,Slovakia,Total,Females,From 18 to 34 years,Person,145,
2014,Slovakia,Total,Females,35 years or over,Person,120,
2014,Slovakia,Total,Unknown,Total,Person,0,
2014,Slovakia,Total,Unknown,Less than 14 years,Person,0,
2014,Slovakia,Total,Unknown,From 14 to 17 years,Person,0,
2014,Slovakia,Total,Unknown,From 18 to 34 years,Person,0,
2014,Slovakia,Total,Unknown,35 years or over,Person,0,
2014,Finland,Total,Total,Total,Person,2930,
2014,Finland,Total,Total,Less than 14 years,Person,250,
2014,Finland,Total,Total,From 14 to 17 years,Person,235,
2014,Finland,Total,Total,From 18 to 34 years,Person,1655,
2014,Finland,Total,Total,35 years or over,Person,790,
2014,Finland,Total,Males,Total,Person,2105,
2014,Finland,Total,Males,Less than 14 years,Person,135,
2014,Finland,Total,Males,From 14 to 17 years,Person,200,
2014,Finland,Total,Males,From 18 to 34 years,Person,1270,
2014,Finland,Total,Males,35 years or over,Person,505,
2014,Finland,Total,Females,Total,Person,820,
2014,Finland,Total,Females,Less than 14 years,Person,110,
2014,Finland,Total,Females,From 14 to 17 years,Person,35,
2014,Finland,Total,Females,From 18 to 34 years,Person,385,
2014,Finland,Total,Females,35 years or over,Person,285,
2014,Finland,Total,Unknown,Total,Person,,
2014,Finland,Total,Unknown,Less than 14 years,Person,,
2014,Finland,Total,Unknown,From 14 to 17 years,Person,,
2014,Finland,Total,Unknown,From 18 to 34 years,Person,,
2014,Finland,Total,Unknown,35 years or over,Person,,
2014,Sweden,Total,Total,Total,Person,72835,b
2014,Sweden,Total,Total,Less than 14 years,Person,13245,b
2014,Sweden,Total,Total,From 14 to 17 years,Person,7330,b
2014,Sweden,Total,Total,From 18 to 34 years,Person,34315,b
2014,Sweden,Total,Total,35 years or over,Person,17940,b
2014,Sweden,Total,Males,Total,Person,49345,b
2014,Sweden,Total,Males,Less than 14 years,Person,7165,b
2014,Sweden,Total,Males,From 14 to 17 years,Person,5660,b
2014,Sweden,Total,Males,From 18 to 34 years,Person,24505,b
2014,Sweden,Total,Males,35 years or over,Person,12015,b
2014,Sweden,Total,Females,Total,Person,23490,b
2014,Sweden,Total,Females,Less than 14 years,Person,6080,b
2014,Sweden,Total,Females,From 14 to 17 years,Person,1670,b
2014,Sweden,Total,Females,From 18 to 34 years,Person,9815,b
2014,Sweden,Total,Females,35 years or over,Person,5925,b
2014,Sweden,Total,Unknown,Total,Person,0,
2014,Sweden,Total,Unknown,Less than 14 years,Person,0,
2014,Sweden,Total,Unknown,From 14 to 17 years,Person,0,
2014,Sweden,Total,Unknown,From 18 to 34 years,Person,0,
2014,Sweden,Total,Unknown,35 years or over,Person,0,
2014,United Kingdom,Total,Total,Total,Person,65365,
2014,United Kingdom,Total,Total,Less than 14 years,Person,7920,
2014,United Kingdom,Total,Total,From 14 to 17 years,Person,2810,
2014,United Kingdom,Total,Total,From 18 to 34 years,Person,36725,
2014,United Kingdom,Total,Total,35 years or over,Person,17905,
2014,United Kingdom,Total,Males,Total,Person,46150,
2014,United Kingdom,Total,Males,Less than 14 years,Person,4160,
2014,United Kingdom,Total,Males,From 14 to 17 years,Person,2165,
2014,United Kingdom,Total,Males,From 18 to 34 years,Person,28165,
2014,United Kingdom,Total,Males,35 years or over,Person,11655,
2014,United Kingdom,Total,Females,Total,Person,18905,
2014,United Kingdom,Total,Females,Less than 14 years,Person,3690,
2014,United Kingdom,Total,Females,From 14 to 17 years,Person,640,
2014,United Kingdom,Total,Females,From 18 to 34 years,Person,8430,
2014,United Kingdom,Total,Females,35 years or over,Person,6145,
2014,United Kingdom,Total,Unknown,Total,Person,315,
2014,United Kingdom,Total,Unknown,Less than 14 years,Person,75,
2014,United Kingdom,Total,Unknown,From 14 to 17 years,Person,5,
2014,United Kingdom,Total,Unknown,From 18 to 34 years,Person,130,
2014,United Kingdom,Total,Unknown,35 years or over,Person,105,
2014,Iceland,Total,Total,Total,Person,,
2014,Iceland,Total,Total,Less than 14 years,Person,,
2014,Iceland,Total,Total,From 14 to 17 years,Person,,
2014,Iceland,Total,Total,From 18 to 34 years,Person,,
2014,Iceland,Total,Total,35 years or over,Person,,
2014,Iceland,Total,Males,Total,Person,,
2014,Iceland,Total,Males,Less than 14 years,Person,,
2014,Iceland,Total,Males,From 14 to 17 years,Person,,
2014,Iceland,Total,Males,From 18 to 34 years,Person,,
2014,Iceland,Total,Males,35 years or over,Person,,
2014,Iceland,Total,Females,Total,Person,,
2014,Iceland,Total,Females,Less than 14 years,Person,,
2014,Iceland,Total,Females,From 14 to 17 years,Person,,
2014,Iceland,Total,Females,From 18 to 34 years,Person,,
2014,Iceland,Total,Females,35 years or over,Person,,
2014,Iceland,Total,Unknown,Total,Person,,
2014,Iceland,Total,Unknown,Less than 14 years,Person,,
2014,Iceland,Total,Unknown,From 14 to 17 years,Person,,
2014,Iceland,Total,Unknown,From 18 to 34 years,Person,,
2014,Iceland,Total,Unknown,35 years or over,Person,,
2014,Liechtenstein,Total,Total,Total,Person,0,
2014,Liechtenstein,Total,Total,Less than 14 years,Person,0,
2014,Liechtenstein,Total,Total,From 14 to 17 years,Person,0,
2014,Liechtenstein,Total,Total,From 18 to 34 years,Person,0,
2014,Liechtenstein,Total,Total,35 years or over,Person,0,
2014,Liechtenstein,Total,Males,Total,Person,0,
2014,Liechtenstein,Total,Males,Less than 14 years,Person,0,
2014,Liechtenstein,Total,Males,From 14 to 17 years,Person,0,
2014,Liechtenstein,Total,Males,From 18 to 34 years,Person,0,
2014,Liechtenstein,Total,Males,35 years or over,Person,0,
2014,Liechtenstein,Total,Females,Total,Person,0,
2014,Liechtenstein,Total,Females,Less than 14 years,Person,0,
2014,Liechtenstein,Total,Females,From 14 to 17 years,Person,0,
2014,Liechtenstein,Total,Females,From 18 to 34 years,Person,0,
2014,Liechtenstein,Total,Females,35 years or over,Person,0,
2014,Liechtenstein,Total,Unknown,Total,Person,0,
2014,Liechtenstein,Total,Unknown,Less than 14 years,Person,0,
2014,Liechtenstein,Total,Unknown,From 14 to 17 years,Person,0,
2014,Liechtenstein,Total,Unknown,From 18 to 34 years,Person,0,
2014,Liechtenstein,Total,Unknown,35 years or over,Person,0,
2014,Norway,Total,Total,Total,Person,3720,
2014,Norway,Total,Total,Less than 14 years,Person,0,
2014,Norway,Total,Total,From 14 to 17 years,Person,15,
2014,Norway,Total,Total,From 18 to 34 years,Person,2430,
2014,Norway,Total,Total,35 years or over,Person,1275,
2014,Norway,Total,Males,Total,Person,2840,
2014,Norway,Total,Males,Less than 14 years,Person,0,
2014,Norway,Total,Males,From 14 to 17 years,Person,15,
2014,Norway,Total,Males,From 18 to 34 years,Person,1890,
2014,Norway,Total,Males,35 years or over,Person,935,
2014,Norway,Total,Females,Total,Person,880,
2014,Norway,Total,Females,Less than 14 years,Person,0,
2014,Norway,Total,Females,From 14 to 17 years,Person,0,
2014,Norway,Total,Females,From 18 to 34 years,Person,540,
2014,Norway,Total,Females,35 years or over,Person,340,
2014,Norway,Total,Unknown,Total,Person,0,
2014,Norway,Total,Unknown,Less than 14 years,Person,0,
2014,Norway,Total,Unknown,From 14 to 17 years,Person,0,
2014,Norway,Total,Unknown,From 18 to 34 years,Person,0,
2014,Norway,Total,Unknown,35 years or over,Person,0,
2014,Switzerland,Total,Total,Total,Person,13800,
2014,Switzerland,Total,Total,Less than 14 years,Person,35,
2014,Switzerland,Total,Total,From 14 to 17 years,Person,310,
2014,Switzerland,Total,Total,From 18 to 34 years,Person,9625,
2014,Switzerland,Total,Total,35 years or over,Person,3820,
2014,Switzerland,Total,Males,Total,Person,11750,
2014,Switzerland,Total,Males,Less than 14 years,Person,20,
2014,Switzerland,Total,Males,From 14 to 17 years,Person,250,
2014,Switzerland,Total,Males,From 18 to 34 years,Person,8475,
2014,Switzerland,Total,Males,35 years or over,Person,3000,
2014,Switzerland,Total,Females,Total,Person,2050,
2014,Switzerland,Total,Females,Less than 14 years,Person,20,
2014,Switzerland,Total,Females,From 14 to 17 years,Person,60,
2014,Switzerland,Total,Females,From 18 to 34 years,Person,1150,
2014,Switzerland,Total,Females,35 years or over,Person,820,
2014,Switzerland,Total,Unknown,Total,Person,0,
2014,Switzerland,Total,Unknown,Less than 14 years,Person,0,
2014,Switzerland,Total,Unknown,From 14 to 17 years,Person,0,
2014,Switzerland,Total,Unknown,From 18 to 34 years,Person,0,
2014,Switzerland,Total,Unknown,35 years or over,Person,0,
2015,European Union (28 countries),Total,Total,Total,Person,2152330,d
2015,European Union (28 countries),Total,Total,Less than 14 years,Person,119060,d
2015,European Union (28 countries),Total,Total,From 14 to 17 years,Person,111430,d
2015,European Union (28 countries),Total,Total,From 18 to 34 years,Person,838795,d
2015,European Union (28 countries),Total,Total,35 years or over,Person,277045,d
2015,European Union (28 countries),Total,Males,Total,Person,1348195,d
2015,European Union (28 countries),Total,Males,Less than 14 years,Person,69895,d
2015,European Union (28 countries),Total,Males,From 14 to 17 years,Person,95100,d
2015,European Union (28 countries),Total,Males,From 18 to 34 years,Person,707585,d
2015,European Union (28 countries),Total,Males,35 years or over,Person,202440,d
2015,European Union (28 countries),Total,Females,Total,Person,332025,d
2015,European Union (28 countries),Total,Females,Less than 14 years,Person,49105,d
2015,European Union (28 countries),Total,Females,From 14 to 17 years,Person,16320,d
2015,European Union (28 countries),Total,Females,From 18 to 34 years,Person,131140,d
2015,European Union (28 countries),Total,Females,35 years or over,Person,74530,d
2015,European Union (28 countries),Total,Unknown,Total,Person,,
2015,European Union (28 countries),Total,Unknown,Less than 14 years,Person,,
2015,European Union (28 countries),Total,Unknown,From 14 to 17 years,Person,,
2015,European Union (28 countries),Total,Unknown,From 18 to 34 years,Person,,
2015,European Union (28 countries),Total,Unknown,35 years or over,Person,,
2015,European Union (27 countries),Total,Total,Total,Person,2149035,d
2015,European Union (27 countries),Total,Total,Less than 14 years,Person,118810,d
2015,European Union (27 countries),Total,Total,From 14 to 17 years,Person,111225,d
2015,European Union (27 countries),Total,Total,From 18 to 34 years,Person,836890,d
2015,European Union (27 countries),Total,Total,35 years or over,Person,276115,d
2015,European Union (27 countries),Total,Males,Total,Person,1345560,d
2015,European Union (27 countries),Total,Males,Less than 14 years,Person,69750,d
2015,European Union (27 countries),Total,Males,From 14 to 17 years,Person,94935,d
2015,European Union (27 countries),Total,Males,From 18 to 34 years,Person,705965,d
2015,European Union (27 countries),Total,Males,35 years or over,Person,201735,d
2015,European Union (27 countries),Total,Females,Total,Person,331365,d
2015,European Union (27 countries),Total,Females,Less than 14 years,Person,48995,d
2015,European Union (27 countries),Total,Females,From 14 to 17 years,Person,16280,d
2015,European Union (27 countries),Total,Females,From 18 to 34 years,Person,130855,d
2015,European Union (27 countries),Total,Females,35 years or over,Person,74305,d
2015,European Union (27 countries),Total,Unknown,Total,Person,,
2015,European Union (27 countries),Total,Unknown,Less than 14 years,Person,,
2015,European Union (27 countries),Total,Unknown,From 14 to 17 years,Person,,
2015,European Union (27 countries),Total,Unknown,From 18 to 34 years,Person,,
2015,European Union (27 countries),Total,Unknown,35 years or over,Person,,
2015,Belgium,Total,Total,Total,Person,16275,
2015,Belgium,Total,Total,Less than 14 years,Person,185,
2015,Belgium,Total,Total,From 14 to 17 years,Person,745,
2015,Belgium,Total,Total,From 18 to 34 years,Person,10270,
2015,Belgium,Total,Total,35 years or over,Person,4910,
2015,Belgium,Total,Males,Total,Person,14045,
2015,Belgium,Total,Males,Less than 14 years,Person,120,
2015,Belgium,Total,Males,From 14 to 17 years,Person,610,
2015,Belgium,Total,Males,From 18 to 34 years,Person,9110,
2015,Belgium,Total,Males,35 years or over,Person,4070,
2015,Belgium,Total,Females,Total,Person,2195,
2015,Belgium,Total,Females,Less than 14 years,Person,70,
2015,Belgium,Total,Females,From 14 to 17 years,Person,135,
2015,Belgium,Total,Females,From 18 to 34 years,Person,1145,
2015,Belgium,Total,Females,35 years or over,Person,825,
2015,Belgium,Total,Unknown,Total,Person,,
2015,Belgium,Total,Unknown,Less than 14 years,Person,,
2015,Belgium,Total,Unknown,From 14 to 17 years,Person,,
2015,Belgium,Total,Unknown,From 18 to 34 years,Person,,
2015,Belgium,Total,Unknown,35 years or over,Person,,
2015,Bulgaria,Total,Total,Total,Person,20810,
2015,Bulgaria,Total,Total,Less than 14 years,Person,25,
2015,Bulgaria,Total,Total,From 14 to 17 years,Person,480,
2015,Bulgaria,Total,Total,From 18 to 34 years,Person,17520,
2015,Bulgaria,Total,Total,35 years or over,Person,2785,
2015,Bulgaria,Total,Males,Total,Person,18195,
2015,Bulgaria,Total,Males,Less than 14 years,Person,25,
2015,Bulgaria,Total,Males,From 14 to 17 years,Person,470,
2015,Bulgaria,Total,Males,From 18 to 34 years,Person,15640,
2015,Bulgaria,Total,Males,35 years or over,Person,2060,
2015,Bulgaria,Total,Females,Total,Person,2615,
2015,Bulgaria,Total,Females,Less than 14 years,Person,0,
2015,Bulgaria,Total,Females,From 14 to 17 years,Person,10,
2015,Bulgaria,Total,Females,From 18 to 34 years,Person,1875,
2015,Bulgaria,Total,Females,35 years or over,Person,730,
2015,Bulgaria,Total,Unknown,Total,Person,,
2015,Bulgaria,Total,Unknown,Less than 14 years,Person,,
2015,Bulgaria,Total,Unknown,From 14 to 17 years,Person,,
2015,Bulgaria,Total,Unknown,From 18 to 34 years,Person,,
2015,Bulgaria,Total,Unknown,35 years or over,Person,,
2015,Czech Republic,Total,Total,Total,Person,8165,
2015,Czech Republic,Total,Total,Less than 14 years,Person,985,
2015,Czech Republic,Total,Total,From 14 to 17 years,Person,460,
2015,Czech Republic,Total,Total,From 18 to 34 years,Person,4130,
2015,Czech Republic,Total,Total,35 years or over,Person,2590,
2015,Czech Republic,Total,Males,Total,Person,6005,
2015,Czech Republic,Total,Males,Less than 14 years,Person,615,
2015,Czech Republic,Total,Males,From 14 to 17 years,Person,395,
2015,Czech Republic,Total,Males,From 18 to 34 years,Person,3260,
2015,Czech Republic,Total,Males,35 years or over,Person,1740,
2015,Czech Republic,Total,Females,Total,Person,2155,
2015,Czech Republic,Total,Females,Less than 14 years,Person,370,
2015,Czech Republic,Total,Females,From 14 to 17 years,Person,70,
2015,Czech Republic,Total,Females,From 18 to 34 years,Person,870,
2015,Czech Republic,Total,Females,35 years or over,Person,850,
2015,Czech Republic,Total,Unknown,Total,Person,,
2015,Czech Republic,Total,Unknown,Less than 14 years,Person,,
2015,Czech Republic,Total,Unknown,From 14 to 17 years,Person,,
2015,Czech Republic,Total,Unknown,From 18 to 34 years,Person,,
2015,Czech Republic,Total,Unknown,35 years or over,Person,,
2015,Denmark,Total,Total,Total,Person,2165,
2015,Denmark,Total,Total,Less than 14 years,Person,0,
2015,Denmark,Total,Total,From 14 to 17 years,Person,275,
2015,Denmark,Total,Total,From 18 to 34 years,Person,1490,
2015,Denmark,Total,Total,35 years or over,Person,395,
2015,Denmark,Total,Males,Total,Person,1740,
2015,Denmark,Total,Males,Less than 14 years,Person,0,
2015,Denmark,Total,Males,From 14 to 17 years,Person,260,
2015,Denmark,Total,Males,From 18 to 34 years,Person,1225,
2015,Denmark,Total,Males,35 years or over,Person,250,
2015,Denmark,Total,Females,Total,Person,430,
2015,Denmark,Total,Females,Less than 14 years,Person,0,
2015,Denmark,Total,Females,From 14 to 17 years,Person,15,
2015,Denmark,Total,Females,From 18 to 34 years,Person,265,
2015,Denmark,Total,Females,35 years or over,Person,145,
2015,Denmark,Total,Unknown,Total,Person,,
2015,Denmark,Total,Unknown,Less than 14 years,Person,,
2015,Denmark,Total,Unknown,From 14 to 17 years,Person,,
2015,Denmark,Total,Unknown,From 18 to 34 years,Person,,
2015,Denmark,Total,Unknown,35 years or over,Person,,
2015,Germany (until 1990 former territory of the FRG),Total,Total,Total,Person,376435,
2015,Germany (until 1990 former territory of the FRG),Total,Total,Less than 14 years,Person,24445,
2015,Germany (until 1990 former territory of the FRG),Total,Total,From 14 to 17 years,Person,50130,
2015,Germany (until 1990 former territory of the FRG),Total,Total,From 18 to 34 years,Person,229640,
2015,Germany (until 1990 former territory of the FRG),Total,Total,35 years or over,Person,72225,
2015,Germany (until 1990 former territory of the FRG),Total,Males,Total,Person,295845,
2015,Germany (until 1990 former territory of the FRG),Total,Males,Less than 14 years,Person,15210,
2015,Germany (until 1990 former territory of the FRG),Total,Males,From 14 to 17 years,Person,43970,
2015,Germany (until 1990 former territory of the FRG),Total,Males,From 18 to 34 years,Person,186605,
2015,Germany (until 1990 former territory of the FRG),Total,Males,35 years or over,Person,50060,
2015,Germany (until 1990 former territory of the FRG),Total,Females,Total,Person,80590,
2015,Germany (until 1990 former territory of the FRG),Total,Females,Less than 14 years,Person,9235,
2015,Germany (until 1990 former territory of the FRG),Total,Females,From 14 to 17 years,Person,6155,
2015,Germany (until 1990 former territory of the FRG),Total,Females,From 18 to 34 years,Person,43035,
2015,Germany (until 1990 former territory of the FRG),Total,Females,35 years or over,Person,22170,
2015,Germany (until 1990 former territory of the FRG),Total,Unknown,Total,Person,,
2015,Germany (until 1990 former territory of the FRG),Total,Unknown,Less than 14 years,Person,,
2015,Germany (until 1990 former territory of the FRG),Total,Unknown,From 14 to 17 years,Person,,
2015,Germany (until 1990 former territory of the FRG),Total,Unknown,From 18 to 34 years,Person,,
2015,Germany (until 1990 former territory of the FRG),Total,Unknown,35 years or over,Person,,
2015,Estonia,Total,Total,Total,Person,980,
2015,Estonia,Total,Total,Less than 14 years,Person,10,
2015,Estonia,Total,Total,From 14 to 17 years,Person,20,
2015,Estonia,Total,Total,From 18 to 34 years,Person,390,
2015,Estonia,Total,Total,35 years or over,Person,560,
2015,Estonia,Total,Males,Total,Person,630,
2015,Estonia,Total,Males,Less than 14 years,Person,5,
2015,Estonia,Total,Males,From 14 to 17 years,Person,10,
2015,Estonia,Total,Males,From 18 to 34 years,Person,265,
2015,Estonia,Total,Males,35 years or over,Person,350,
2015,Estonia,Total,Females,Total,Person,350,
2015,Estonia,Total,Females,Less than 14 years,Person,5,
2015,Estonia,Total,Females,From 14 to 17 years,Person,10,
2015,Estonia,Total,Females,From 18 to 34 years,Person,125,
2015,Estonia,Total,Females,35 years or over,Person,210,
2015,Estonia,Total,Unknown,Total,Person,,
2015,Estonia,Total,Unknown,Less than 14 years,Person,,
2015,Estonia,Total,Unknown,From 14 to 17 years,Person,,
2015,Estonia,Total,Unknown,From 18 to 34 years,Person,,
2015,Estonia,Total,Unknown,35 years or over,Person,,
